artist,style,movement,tags,url,img,file_name,genre_list,Artwork,Date
Mary Cassatt,Impressionism,Impressionism,"['childrenportraits', 'Lady', 'Cheek', 'Child', 'Eye']",https://www.wikiart.org/en/mary-cassatt/dorothy-in-a-very-large-bonnet-and-a-dark-coat,https://uploads3.wikiart.org/images/mary-cassatt/dorothy-in-a-very-large-bonnet-and-a-dark-coat.jpg!Large.jpg,96620-dorothy-in-a-very-large-bonnet-and-a-dark-coat.jpg,['portrait'],,
Edward Henry Potthast,Impressionism,Impressionism,,https://www.wikiart.org/en/edward-henry-potthast/a-summer-afternoon-1910,https://uploads5.wikiart.org/00260/images/edward-henry-potthast/edward-henry-potthast-a-summer-afternoon-1910s.jpg!Large.jpg,100349-edward-henry-potthast-a-summer-afternoon-1910s.jpg,"['genre painting', 'cloudscape']",,
Gregoire Boonzaier,Impressionism,Impressionism,,https://www.wikiart.org/en/gregoire-boonzaier/cape-street-scene-1941,https://uploads2.wikiart.org/images/gregoire-boonzaier/cape-street-scene-1941.jpg,108451-cape-street-scene-1941.jpg,['cityscape'],,
Eugene Boudin,Impressionism,Impressionism,"['families', 'fireplaces', 'Brittany']",https://www.wikiart.org/en/eugene-boudin/breton-family-by-the-fireplace,https://uploads5.wikiart.org/images/eugene-boudin/breton-family-by-the-fireplace.jpg,89670-breton-family-by-the-fireplace.jpg,['genre painting'],,
Pierre-Auguste Renoir,Impressionism,Impressionism,"['Stilllifephotography', 'Fruit', 'Vegetarianfood', 'Plant']",https://www.wikiart.org/en/pierre-auguste-renoir/still-life-with-cantalope-and-peaches-1905,https://uploads8.wikiart.org/images/pierre-auguste-renoir/still-life-with-cantalope-and-peaches-1905.jpg!Large.jpg,95320-still-life-with-cantalope-and-peaches-1905.jpg,['still life'],,
Arthur Streeton,Impressionism,Impressionism,"['Bank', 'Naturallandscape', 'River', 'Floodplain', 'Waterway', 'Bayou']",https://www.wikiart.org/en/arthur-streeton/the-purple-noon-s-transparent-might-1896,https://uploads8.wikiart.org/images/arthur-streeton/the-purple-noon-s-transparent-might-1896.jpg,104489-the-purple-noon-s-transparent-might-1896.jpg,['landscape'],,
Pierre-Auguste Renoir,Impressionism,Impressionism,,https://www.wikiart.org/en/pierre-auguste-renoir/canoeing-young-girl-in-a-boat-1877,https://uploads0.wikiart.org/images/pierre-auguste-renoir/canoeing-young-girl-in-a-boat-1877.jpg!Large.jpg,94645-canoeing-young-girl-in-a-boat-1877.jpg,['genre painting'],,
John Henry Twachtman,Impressionism,Impressionism,"['winter', 'houses-and-buildings', 'forests-and-trees', 'Tree']",https://www.wikiart.org/en/john-henry-twachtman/old-holley-house-1900,https://uploads4.wikiart.org/images/john-henry-twachtman/old-holley-house-1900.jpg!Large.jpg,98865-old-holley-house-1900.jpg,['landscape'],,
Alejandro Cabeza,Impressionism,Contemporary Realism,['AlejandroCabeza'],https://www.wikiart.org/en/alejandro-cabeza/the-way-2004,https://uploads8.wikiart.org/00377/images/alejandro-cabeza/el-camino-alejandro-cabeza.jpg!Large.jpg,240179-el-camino-alejandro-cabeza.jpg,['landscape'],,
Fujishima Takeji,Impressionism,Romanticism,['Bank'],https://www.wikiart.org/en/fujishima-takeji/spring-stream,https://uploads3.wikiart.org/00290/images/fujishima-takeji/spring-stream-by-fujishima-takeji-geidai-museum.jpg,52565-spring-stream-by-fujishima-takeji-geidai-museum.jpg,['landscape'],,
Claude Monet,Impressionism,Impressionism,"['Tree', 'Nature', 'Naturallandscape', 'Woodyplant', 'Plant', 'Branch']",https://www.wikiart.org/en/claude-monet/bordighera,https://uploads3.wikiart.org/images/claude-monet/bordighera.jpg!Large.jpg,93402-bordighera.jpg,['landscape'],,
Frederick Carl Frieseke,Impressionism,Impressionism,,https://www.wikiart.org/en/frederick-carl-frieseke/blue-interior-also-known-as-the-red-ribbon-c1912,https://uploads1.wikiart.org/00153/images/frederick-carl-frieseke/blue-interior-also-known-as-the-red-ribbon-c1912-1.jpg!Large.jpg,106838-blue-interior-also-known-as-the-red-ribbon-c1912-1.jpg,['genre painting'],,
Pierre-Auguste Renoir,Impressionism,Impressionism,,https://www.wikiart.org/en/pierre-auguste-renoir/the-hills-of-cagnes,https://uploads3.wikiart.org/images/pierre-auguste-renoir/the-hills-of-cagnes.jpg!Large.jpg,95795-the-hills-of-cagnes.jpg,['landscape'],,
Robert Lewis Reid,Impressionism,Impressionism,['Tree'],https://www.wikiart.org/en/robert-lewis-reid/cascading-brook-1916,https://uploads0.wikiart.org/images/robert-lewis-reid/cascading-brook-1916.jpg!Large.jpg,102944-cascading-brook-1916.jpg,['landscape'],,
John Frederick Lewis,Romanticism,Orientalism,"['Rock', 'Mountainouslandforms', 'Outcrop', 'Geology', 'Mountain', 'Formation', 'Bedrock', 'Terrain']",https://www.wikiart.org/en/john-frederick-lewis/st-goarhausen-on-the-rhine-between-koblenz-and-mainz-1827,https://uploads8.wikiart.org/00298/images/john-frederick-lewis/john-frederick-lewis-st-goarhausen-on-the-rhine-between-koblenz-and-mainz-google-art-project.jpg!Large.jpg,53876-john-frederick-lewis-st-goarhausen-on-the-rhine-between-koblenz-and-mainz-google-art-project.jpg,['landscape'],,
Charles Gleyre,Romanticism,Romanticism,['Lady'],https://www.wikiart.org/en/charles-gleyre/oriental-lady-1865,https://uploads1.wikiart.org/00115/images/charles-gleyre/oriental-lady-1865.jpg!Large.jpg,41181-oriental-lady-1865.jpg,['portrait'],,
William Shayer,Romanticism,Romanticism,"['Pasture', 'Grazing', 'Herd', 'Bovine', 'Ruralarea', 'Livestock', 'Meadow']",https://www.wikiart.org/en/william-shayer/carthorses-and-rustics-by-a-stream-1840,https://uploads6.wikiart.org/images/william-shayer/carthorses-and-rustics-by-a-stream-1840.jpg,38202-carthorses-and-rustics-by-a-stream-1840.jpg,['genre painting'],,
James Ward,Romanticism,Romanticism,"['Herd', 'Bovine', 'Pasture', 'Livestock', 'Sky']",https://www.wikiart.org/en/james-ward/cattle,https://uploads6.wikiart.org/images/james-ward/cattle.jpg!Large.jpg,36330-cattle.jpg,['animal painting'],,
Theodor Leopold Weller,Romanticism,Romanticism,['CiociaroCostume'],https://www.wikiart.org/en/theodor-leopold-weller/a-hunter-and-a-young-woman-at-a-well-in-sora-1843,https://uploads3.wikiart.org/00360/images/theodor-leopold-weller/h0684-l208849672-original.jpg!Large.jpg,40419-h0684-l208849672-original.jpg,['genre painting'],,
Laslett John Pott,Romanticism,Romanticism,,https://www.wikiart.org/en/laslett-john-pott/waiting-for-the-kings-favourite-1877,https://uploads5.wikiart.org/00266/images/laslett-john-pott-0/waiting-for-the-king-s-favourite-1877-1.jpg!Large.jpg,48397-waiting-for-the-king-s-favourite-1877-1.jpg,['genre painting'],,
William Hart,Romanticism,Romanticism,"['Hill', 'Sky']",https://www.wikiart.org/en/william-hart/view-of-new-hampshire,https://uploads5.wikiart.org/images/william-hart/view-of-new-hampshire.jpg!Large.jpg,44214-view-of-new-hampshire.jpg,['landscape'],,
Gustave Dore,Romanticism,Romanticism,"['fictional-characters', 'John-Milton-""Paradise-Lost""', 'angels-and-archangels']",https://www.wikiart.org/en/gustave-dore/this-greeting-on-thy-impious-crest-receive,https://uploads8.wikiart.org/images/gustave-dore/this-greeting-on-thy-impious-crest-receive.jpg!Large.jpg,47380-this-greeting-on-thy-impious-crest-receive.jpg,['illustration'],,
Edward Burne-Jones,Romanticism,Romanticism,"['Christianity', 'Annunciation', 'Virgin-Mary']",https://www.wikiart.org/en/edward-burne-jones/the-annunciation-the-angel,https://uploads6.wikiart.org/images/edward-burne-jones/the-annunciation-the-angel.jpg,47720-the-annunciation-the-angel.jpg,['religious painting'],,
Ivan Aivazovsky,Romanticism,Romanticism,"['boats-and-ships', 'seas-and-oceans', 'mountains', 'Vehicle', 'Sea', 'Wave', 'Boat', 'Watercraft']",https://www.wikiart.org/en/ivan-aivazovsky/landscape-with-a-schooner-1880,https://uploads8.wikiart.org/images/ivan-aivazovsky/landscape-with-a-schooner-1880.jpg!Large.jpg,42933-landscape-with-a-schooner-1880.jpg,['marina'],,
Joseph Wright,Romanticism,Neoclassicism,"['houses-and-buildings', 'mountains', 'Nature', 'Naturallandscape', 'Formation', 'Cliff', 'Water', 'Rock', 'Watercourse', 'Escarpment', 'River']",https://www.wikiart.org/en/joseph-wright/convent-of-san-cosimato-and-part-of-the-claudian-aqueduct-near-vicovaro-in-the-roman-campagna,https://uploads6.wikiart.org/images/joseph-wright/convent-of-san-cosimato-and-part-of-the-claudian-aqueduct-near-vicovaro-in-the-roman-campagna.jpg!Large.jpg,30287-convent-of-san-cosimato-and-part-of-the-claudian-aqueduct-near-vicovaro-in-the-roman-campagna.jpg,['landscape'],,
Robert William Buss,Romanticism,Romanticism,,https://www.wikiart.org/en/robert-william-buss/the-crowd,https://uploads4.wikiart.org/00268/images/robert-william-buss/robert-william-buss-the-crowd.jpg!Large.jpg,40637-robert-william-buss-the-crowd.jpg,['genre painting'],,
Johan Christian Dahl,Romanticism,Romanticism,"['Sky', 'Cloud', 'morning', 'Evening', 'City', 'Atmosphere', 'Horizon']",https://www.wikiart.org/en/johan-christian-dahl/copenhagen-harbour-by-moonlight-1846,https://uploads1.wikiart.org/images/johan-christian-dahl/copenhagen-harbour-by-moonlight-1846.jpg!Large.jpg,38276-copenhagen-harbour-by-moonlight-1846.jpg,['landscape'],,
Gerolamo Induno,Romanticism,Romanticism,"['ItalianRisorgimento', 'ItalianTroops', '1840spaintingsfromItaly']",https://www.wikiart.org/en/gerolamo-induno/defense-and-surrender-of-the-vessel-1849,https://uploads5.wikiart.org/00362/images/gerolamo-induno/4903-difesa-e-resa-del-vascello-1849-c-a-1-1.jpg,45088-4903-difesa-e-resa-del-vascello-1849-c-a-1-1.jpg,['battle painting'],,
Thomas Hill,Romanticism,Romanticism,"['Nature', 'Naturallandscape', 'Sky', 'Atmosphericphenomenon', 'morning', 'sunlight', 'Tree', 'Hill']",https://www.wikiart.org/en/thomas-hill/hunter-at-sunrise,https://uploads0.wikiart.org/images/thomas-hill/hunter-at-sunrise.jpg!Large.jpg,46208-hunter-at-sunrise.jpg,['landscape'],,
Alexander Clarot,Romanticism,Romanticism,,https://www.wikiart.org/en/alexander-clarot/portrait-of-a-husband-two-portraits-of-husband-and-wife-1838,https://uploads8.wikiart.org/00332/images/alexander-clarot/two-portraits-of-husband-and-wife1838-22.jpg,39224-two-portraits-of-husband-and-wife1838-22.jpg,['portrait'],,
Karl Bodmer,Romanticism,Romanticism,['male-portraits'],https://www.wikiart.org/en/karl-bodmer/m-ndeh-p-hchu-a-young-mandan-indian-plate-24-from-volume-1-of-travels-in-the-interior-of-north-1843,https://uploads1.wikiart.org/images/karl-bodmer/m-ndeh-p-hchu-a-young-mandan-indian-plate-24-from-volume-1-of-travels-in-the-interior-of-north-1843.jpg!Large.jpg,41539-m-ndeh-p-hchu-a-young-mandan-indian-plate-24-from-volume-1-of-travels-in-the-interior-of-north-1843.jpg,['portrait'],,
Nicolas Toussaint Charlet,Romanticism,Romanticism,['Stockphotography'],https://www.wikiart.org/en/charlet/a-moi-les-anciens,https://uploads5.wikiart.org/00250/images/charlet/charlet-n-t-lithography-a-moi-les-anciens-sheet-37-4x45-9cm-picture-32-1x43-1cm.jpg!Large.jpg,38857-charlet-n-t-lithography-a-moi-les-anciens-sheet-37-4x45-9cm-picture-32-1x43-1cm.jpg,['battle painting'],,
Gustave Dore,Romanticism,Romanticism,"['animals', 'fictional-characters', 'Dante-Alighieri-""The-Divine-Comedy""', 'serpents-and-snakes', 'angels-and-archangels']",https://www.wikiart.org/en/gustave-dore/purgatorio-canto-8,https://uploads1.wikiart.org/images/gustave-dore/purgatorio-canto-8.jpg,47111-purgatorio-canto-8.jpg,['illustration'],,
William Shayer,Romanticism,Romanticism,"['group-portraits', 'boats-and-ships', 'seas-and-oceans', 'forests-and-trees']",https://www.wikiart.org/en/william-shayer/view-on-the-isle-of-wight,https://uploads2.wikiart.org/images/william-shayer/view-on-the-isle-of-wight.jpg!Large.jpg,38241-view-on-the-isle-of-wight.jpg,['genre painting'],,
Thomas Cole,Romanticism,Romanticism,"['forests-and-trees', 'mountains', 'Nature', 'Naturallandscape', 'Mountain', 'Tree', 'Wilderness', 'Sky', 'Leaf']",https://www.wikiart.org/en/thomas-cole/the-clove-catskills-double-impact-1827,https://uploads3.wikiart.org/images/thomas-cole/the-clove-catskills-double-impact-1827.jpg!Large.jpg,40072-the-clove-catskills-double-impact-1827.jpg,['landscape'],,
John Hoppner,Romanticism,Romanticism,['Lady'],https://www.wikiart.org/en/john-hoppner/portrait-of-mademoiselle-hilligsberg-1791,https://uploads7.wikiart.org/images/john-hoppner/portrait-of-mademoiselle-hilligsberg-1791.jpg!Large.jpg,35730-portrait-of-mademoiselle-hilligsberg-1791.jpg,['portrait'],,
Karl Lessing,Romanticism,Romanticism,"['Snow', 'winter']",https://www.wikiart.org/en/karl-lessing/carl-friedrich-lessing-klosterhof-im-schnee-1829,https://uploads4.wikiart.org/00189/images/karl-lessing/carl-friedrich-lessing-klosterhof-im-schnee.jpg!Large.jpg,41361-carl-friedrich-lessing-klosterhof-im-schnee.jpg,['landscape'],,
J.M.W. Turner,Romanticism,Romanticism,"['houses-and-buildings', 'mills-and-windmills', 'Ruralarea']",https://www.wikiart.org/en/william-turner/keyes-mill,https://uploads4.wikiart.org/images/william-turner/keyes-mill.jpg,37022-keyes-mill.jpg,['landscape'],,
J.M.W. Turner,Romanticism,Romanticism,"['mountains', 'Sky', 'Atmosphericphenomenon', 'morning', 'Atmosphere']",https://www.wikiart.org/en/william-turner/the-blue-rigi-lake-of-lucerne-sunrise,https://uploads5.wikiart.org/images/william-turner/the-blue-rigi-lake-of-lucerne-sunrise.jpg!Large.jpg,36980-the-blue-rigi-lake-of-lucerne-sunrise.jpg,['landscape'],,
Charles Gleyre,Romanticism,Romanticism,"['Workinganimal', 'Tree', 'Adaptation']",https://www.wikiart.org/en/charles-gleyre/la-pudeur-egyptienne-1838,https://uploads7.wikiart.org/00115/images/charles-gleyre/la-pudeur-gyptienne-1838.jpg!Large.jpg,41167-la-pudeur-gyptienne-1838.jpg,"['genre painting', 'nude painting (nu)']",,
Henry Fuseli,Romanticism,Romanticism,"['Lady', 'Humanbody']",https://www.wikiart.org/en/henry-fuseli/lady-macbeth-seizing-the-daggers-1812,https://uploads6.wikiart.org/images/henry-fuseli/lady-macbeth-seizing-the-daggers-1812(1).jpg!Large.jpg,34851-lady-macbeth-seizing-the-daggers-1812(1).jpg,['literary painting'],,
Théodore Géricault,Romanticism,Romanticism,"['animals', 'horses', 'lions']",https://www.wikiart.org/en/theodore-gericault/horse-attacked-by-a-lion,https://uploads5.wikiart.org/images/theodore-gericault/horse-attacked-by-a-lion.jpg!Large.jpg,38829-horse-attacked-by-a-lion.jpg,['animal painting'],,
Albert Benois,Romanticism,Romanticism,"['Water', 'Waterway', 'Bridge', 'River', 'Sky', 'Canal', 'City']",https://www.wikiart.org/en/albert-benua/potseluev-most,https://uploads3.wikiart.org/00201/images/albert-benua/009-2.jpg!Large.jpg,51307-009-2.jpg,['cityscape'],,
Ivan Aivazovsky,Romanticism,Romanticism,"['boats-and-ships', 'seas-and-oceans', 'moles-and-embankments', 'Sky', 'Waterway', 'Constantinople']",https://www.wikiart.org/en/ivan-aivazovsky/view-of-constantinople-1849,https://uploads5.wikiart.org/images/ivan-aivazovsky/view-of-constantinople-1849.jpg!Large.jpg,42674-view-of-constantinople-1849.jpg,['cityscape'],,
Sir Lawrence Alma-Tadema,Romanticism,Neoclassicism,,https://www.wikiart.org/en/sir-lawrence-alma-tadema/a-collection-of-pictures-at-the-time-of-augustus-1867,https://uploads0.wikiart.org/images/alma-tadema-lawrence/a-collection-of-pictures-at-the-time-of-augustus-1867.jpg!Large.jpg,33931-a-collection-of-pictures-at-the-time-of-augustus-1867.jpg,['genre painting'],,
Charles Turner,Romanticism,Romanticism,"['Photograph', 'Facialhair']",https://www.wikiart.org/en/charles-turner/sir-dudley-digges-1813,https://uploads8.wikiart.org/images/charles-turner/sir-dudley-digges-1813.jpg!Large.jpg,36494-sir-dudley-digges-1813.jpg,['portrait'],,
Thomas Stuart Smith,Romanticism,Romanticism,,https://www.wikiart.org/en/thomas-stuart-smith/a-link-of-the-forth-1860,https://uploads4.wikiart.org/00323/images/thomas-stuart-smith/a-link-of-the-forth-1860.jpg!Large.jpg,42207-a-link-of-the-forth-1860.jpg,['landscape'],,
John Ruskin,Romanticism,Romanticism,"['Face', 'Chin', 'Eyebrow', 'Forehead', 'Cheek']",https://www.wikiart.org/en/john-ruskin/self-portrait-1861,https://uploads1.wikiart.org/images/john-ruskin/self-portrait-1861.jpg!Large.jpg,43643-self-portrait-1861.jpg,['landscape'],,
David Allan,Romanticism,Romanticism,,https://www.wikiart.org/en/david-allan/professor-francis-home,https://uploads5.wikiart.org/images/david-allan/professor-francis-home.jpg!Large.jpg,34948-professor-francis-home.jpg,['portrait'],,
Edward Burne-Jones,Romanticism,Romanticism,"['Greek-and-Roman-Mythology', 'Perseus', 'male-nude', 'Mythology', 'Human']",https://www.wikiart.org/en/edward-burne-jones/the-calling-of-perseus-1898,https://uploads8.wikiart.org/images/edward-burne-jones/the-calling-of-perseus-1898.jpg!Large.jpg,47684-the-calling-of-perseus-1898.jpg,['mythological painting'],,
Joseph Wright,Romanticism,Neoclassicism,"['male-portraits', 'Pianist']",https://www.wikiart.org/en/joseph-wright/robert-vernon-atherton-gwillym,https://uploads6.wikiart.org/images/joseph-wright/robert-vernon-atherton-gwillym.jpg!Large.jpg,30206-robert-vernon-atherton-gwillym.jpg,['portrait'],,
Adolphe Joseph Thomas Monticelli,Romanticism,Romanticism,['actors-and-performances'],https://www.wikiart.org/en/adolphe-joseph-thomas-monticelli/stage,https://uploads0.wikiart.org/images/adolphe-joseph-thomas-monticelli/stage.jpg!Large.jpg,44790-stage.jpg,['genre painting'],,
Maurycy Gottlieb,Romanticism,Romanticism,,https://www.wikiart.org/en/maurycy-gottlieb/shylock-and-jessica-1876,https://uploads3.wikiart.org/images/maurycy-gottlieb/shylock-and-jessica-1876.jpg!Large.jpg,51619-shylock-and-jessica-1876.jpg,['literary painting'],,
John Varley,Romanticism,Romanticism,['Tree'],https://www.wikiart.org/en/john-varley/classical-landscape-composition-1835,https://uploads1.wikiart.org/images/john-varley/classical-landscape-composition-1835.jpg!Large.jpg,37353-classical-landscape-composition-1835.jpg,['landscape'],,
Jose Maria Velasco,Romanticism,Realism,"['Tree', 'Shrubland', 'Plantcommunity']",https://www.wikiart.org/en/jose-maria-velasco/el-cabrio-de-san-ngel-1861,https://uploads7.wikiart.org/images/jose-maria-velasco/el-cabrio-de-san-ngel-1861.jpg!Large.jpg,68261-el-cabrio-de-san-ngel-1861.jpg,['landscape'],,
David Scott,Romanticism,Romanticism,['Mythology'],https://www.wikiart.org/en/david-scott/alchemystical-adept-paracelsus-lecturing-on-the-elixir-vitae-1838,https://uploads3.wikiart.org/images/david-scott/alchemystical-adept-paracelsus-lecturing-on-the-elixir-vitae-1838.jpg!Large.jpg,41221-alchemystical-adept-paracelsus-lecturing-on-the-elixir-vitae-1838.jpg,['history painting'],,
Honore Daumier,Romanticism,Realism,"['Christianity', 'saints-and-apostles']",https://www.wikiart.org/en/honore-daumier/st-magdalene-in-the-desert-1852,https://uploads3.wikiart.org/images/honore-daumier/st-magdalene-in-the-desert.jpg!Large.jpg,61127-st-magdalene-in-the-desert.jpg,['religious painting'],,
